link_stats_id, link_id, timestamp, PacketsReceived, PacketsSent, BytesReceived, BytesSent, PacketsRxDropped, PacketsTxDropped, PacketsRxErrors, PacketsTxErrors
of:0000000000000004_7_2024-08-05 14:15:43,of:0000000000000004_7,2024-08-05 14:15:43,7879210.0,7881108.0,791672812.0,790875202.0,0.0,0.0,0.0,0.0
of:0000000000000001_1_2024-08-05 14:15:43,of:0000000000000001_1,2024-08-05 14:15:43,30614471.0,30613462.0,2960270043.0,2960222551.0,0.0,0.0,0.0,0.0
of:0000000000000001_2_2024-08-05 14:15:43,of:0000000000000001_2,2024-08-05 14:15:43,16459351.0,16461107.0,1617333496.0,1617416256.0,0.0,0.0,0.0,0.0
of:0000000000000001_3_2024-08-05 14:15:43,of:0000000000000001_3,2024-08-05 14:15:43,3715974.0,3718067.0,392419496.0,391634920.0,0.0,0.0,0.0,0.0
of:0000000000000001_4_2024-08-05 14:15:43,of:0000000000000001_4,2024-08-05 14:15:43,3715601.0,3717697.0,392402458.0,391618400.0,0.0,0.0,0.0,0.0
of:0000000000000001_5_2024-08-05 14:15:43,of:0000000000000001_5,2024-08-05 14:15:43,3716022.0,3718116.0,392420504.0,391634178.0,0.0,0.0,0.0,0.0
of:0000000000000001_6_2024-08-05 14:15:43,of:0000000000000001_6,2024-08-05 14:15:43,3715279.0,3717416.0,392368466.0,391586746.0,0.0,0.0,0.0,0.0
of:0000000000000001_7_2024-08-05 14:15:43,of:0000000000000001_7,2024-08-05 14:15:43,3727453.0,3729608.0,409952096.0,409172474.0,0.0,0.0,0.0,0.0
of:0000000000000023_1_2024-08-05 14:15:43,of:0000000000000023_1,2024-08-05 14:15:43,3716661.0,3714990.0,391536488.0,392352156.0,0.0,0.0,0.0,0.0
of:0000000000000023_2_2024-08-05 14:15:43,of:0000000000000023_2,2024-08-05 14:15:43,1415832.0,2301652.0,134321472.0,258162660.0,0.0,0.0,0.0,0.0
of:0000000000000023_3_2024-08-05 14:15:43,of:0000000000000023_3,2024-08-05 14:15:43,1415517.0,2301359.0,134292674.0,258135962.0,0.0,0.0,0.0,0.0
of:0000000000000024_1_2024-08-05 14:15:43,of:0000000000000024_1,2024-08-05 14:15:43,3716453.0,3714494.0,391534514.0,392328552.0,0.0,0.0,0.0,0.0
of:0000000000000024_2_2024-08-05 14:15:43,of:0000000000000024_2,2024-08-05 14:15:43,1415731.0,2301803.0,134316278.0,258174994.0,0.0,0.0,0.0,0.0
of:0000000000000024_3_2024-08-05 14:15:43,of:0000000000000024_3,2024-08-05 14:15:43,1415121.0,2301229.0,134274250.0,258135122.0,0.0,0.0,0.0,0.0
of:0000000000000002_1_2024-08-05 14:15:43,of:0000000000000002_1,2024-08-05 14:15:43,30613478.0,30614487.0,2960224119.0,2960271611.0,0.0,0.0,0.0,0.0
of:0000000000000002_2_2024-08-05 14:15:43,of:0000000000000002_2,2024-08-05 14:15:43,40531558.0,40550972.0,3920375467.0,3948738665.0,0.0,0.0,0.0,0.0
of:0000000000000002_3_2024-08-05 14:15:43,of:0000000000000002_3,2024-08-05 14:15:43,13663672.0,13647346.0,1396143646.0,1369235388.0,0.0,0.0,0.0,0.0
of:0000000000000002_4_2024-08-05 14:15:43,of:0000000000000002_4,2024-08-05 14:15:43,3714739.0,3716849.0,392346206.0,391564388.0,0.0,0.0,0.0,0.0
of:0000000000000002_5_2024-08-05 14:15:43,of:0000000000000002_5,2024-08-05 14:15:43,3714746.0,3716856.0,392344708.0,391563870.0,0.0,0.0,0.0,0.0
of:0000000000000002_6_2024-08-05 14:15:43,of:0000000000000002_6,2024-08-05 14:15:43,3714734.0,3716852.0,392344064.0,391562890.0,0.0,0.0,0.0,0.0
of:0000000000000002_7_2024-08-05 14:15:43,of:0000000000000002_7,2024-08-05 14:15:43,3715002.0,3717143.0,392356244.0,391574972.0,0.0,0.0,0.0,0.0
of:0000000000000002_8_2024-08-05 14:15:43,of:0000000000000002_8,2024-08-05 14:15:43,3727419.0,3728629.0,411262096.0,409129996.0,0.0,0.0,0.0,0.0
of:0000000000000007_1_2024-08-05 14:15:43,of:0000000000000007_1,2024-08-05 14:15:43,27716372.0,27697016.0,2717389191.0,2690351323.0,0.0,0.0,0.0,0.0
of:0000000000000007_2_2024-08-05 14:15:43,of:0000000000000007_2,2024-08-05 14:15:43,9387930.0,9407954.0,949618849.0,975821263.0,0.0,0.0,0.0,0.0
of:0000000000000007_3_2024-08-05 14:15:43,of:0000000000000007_3,2024-08-05 14:15:43,10707273.0,10709178.0,1060065678.0,1059266234.0,0.0,0.0,0.0,0.0
of:0000000000000007_4_2024-08-05 14:15:43,of:0000000000000007_4,2024-08-05 14:15:43,9370815.0,9372702.0,929145966.0,928348594.0,0.0,0.0,0.0,0.0
of:0000000000000008_1_2024-08-05 14:15:43,of:0000000000000008_1,2024-08-05 14:15:43,17892723.0,17877322.0,1772115688.0,1751779949.0,0.0,0.0,0.0,0.0
of:0000000000000008_2_2024-08-05 14:15:43,of:0000000000000008_2,2024-08-05 14:15:43,2299596.0,2314392.0,258066411.0,276181892.0,0.0,0.0,0.0,0.0
of:0000000000000008_3_2024-08-05 14:15:43,of:0000000000000008_3,2024-08-05 14:15:43,9388635.0,9378727.0,947113432.0,928764870.0,0.0,0.0,0.0,0.0
of:0000000000000008_4_2024-08-05 14:15:43,of:0000000000000008_4,2024-08-05 14:15:43,7958051.0,7972797.0,795076784.0,813189060.0,0.0,0.0,0.0,0.0
of:0000000000000005_1_2024-08-05 14:15:43,of:0000000000000005_1,2024-08-05 14:15:43,16461103.0,16459347.0,1617415864.0,1617333104.0,0.0,0.0,0.0,0.0
of:0000000000000005_2_2024-08-05 14:15:43,of:0000000000000005_2,2024-08-05 14:15:43,7969990.0,7960290.0,811739500.0,794287571.0,0.0,0.0,0.0,0.0
of:0000000000000005_3_2024-08-05 14:15:43,of:0000000000000005_3,2024-08-05 14:15:43,9373330.0,9387261.0,929345796.0,946118491.0,0.0,0.0,0.0,0.0
of:0000000000000005_4_2024-08-05 14:15:43,of:0000000000000005_4,2024-08-05 14:15:43,3714786.0,3716920.0,392341936.0,391559168.0,0.0,0.0,0.0,0.0
of:0000000000000027_1_2024-08-05 14:15:43,of:0000000000000027_1,2024-08-05 14:15:43,3716498.0,3727301.0,391544005.0,411241280.0,0.0,0.0,0.0,0.0
of:0000000000000027_2_2024-08-05 14:15:43,of:0000000000000027_2,2024-08-05 14:15:43,1415529.0,2301593.0,134306058.0,258165082.0,0.0,0.0,0.0,0.0
of:0000000000000027_3_2024-08-05 14:15:43,of:0000000000000027_3,2024-08-05 14:15:43,1428131.0,2301485.0,153197268.0,258154457.0,0.0,0.0,0.0,0.0
of:0000000000000006_1_2024-08-05 14:15:43,of:0000000000000006_1,2024-08-05 14:15:43,13647338.0,13663664.0,1369234604.0,1396142862.0,0.0,0.0,0.0,0.0
of:0000000000000006_2_2024-08-05 14:15:43,of:0000000000000006_2,2024-08-05 14:15:43,3714437.0,3728392.0,392335097.0,409106118.0,0.0,0.0,0.0,0.0
of:0000000000000006_3_2024-08-05 14:15:43,of:0000000000000006_3,2024-08-05 14:15:43,3758654.0,3717133.0,457197248.0,391602557.0,0.0,0.0,0.0,0.0
of:0000000000000006_4_2024-08-05 14:15:43,of:0000000000000006_4,2024-08-05 14:15:43,7959588.0,7975424.0,795090849.0,814576415.0,0.0,0.0,0.0,0.0
of:0000000000000028_1_2024-08-05 14:15:43,of:0000000000000028_1,2024-08-05 14:15:43,7881103.0,7879207.0,790874630.0,791672518.0,0.0,0.0,0.0,0.0
of:0000000000000028_2_2024-08-05 14:15:43,of:0000000000000028_2,2024-08-05 14:15:43,1415406.0,2301464.0,134300024.0,258158600.0,0.0,0.0,0.0,0.0
of:0000000000000028_3_2024-08-05 14:15:43,of:0000000000000028_3,2024-08-05 14:15:43,5580162.0,6466219.0,533634624.0,657491646.0,0.0,0.0,0.0,0.0
of:0000000000000009_1_2024-08-05 14:15:43,of:0000000000000009_1,2024-08-05 14:15:43,7960290.0,7969990.0,794287571.0,811739500.0,0.0,0.0,0.0,0.0
of:0000000000000009_2_2024-08-05 14:15:43,of:0000000000000009_2,2024-08-05 14:15:43,1427301.0,2301285.0,151859674.0,257263085.0,0.0,0.0,0.0,0.0
of:0000000000000009_3_2024-08-05 14:15:43,of:0000000000000009_3,2024-08-05 14:15:43,5659064.0,6544871.0,537027608.0,659984250.0,0.0,0.0,0.0,0.0
of:000000000000000c_1_2024-08-05 14:16:43,of:000000000000000c_1,2024-08-05 14:16:43,3728556.0,3714600.0,409123328.0,392352275.0,0.0,0.0,0.0,0.0
of:000000000000000c_2_2024-08-05 14:16:43,of:000000000000000c_2,2024-08-05 14:16:43,1415347.0,2301652.0,134295222.0,258172572.0,0.0,0.0,0.0,0.0
of:000000000000000c_3_2024-08-05 14:16:43,of:000000000000000c_3,2024-08-05 14:16:43,1415575.0,2313702.0,134313793.0,275744836.0,0.0,0.0,0.0,0.0
of:000000000000000d_1_2024-08-05 14:16:43,of:000000000000000d_1,2024-08-05 14:16:43,3717295.0,3758816.0,391619599.0,457214328.0,0.0,0.0,0.0,0.0
of:000000000000000d_2_2024-08-05 14:16:43,of:000000000000000d_2,2024-08-05 14:16:43,1447693.0,2302159.0,181596454.0,258214334.0,0.0,0.0,0.0,0.0
of:000000000000000d_3_2024-08-05 14:16:43,of:000000000000000d_3,2024-08-05 14:16:43,1427438.0,2301921.0,151874348.0,258198659.0,0.0,0.0,0.0,0.0
of:000000000000000a_1_2024-08-05 14:16:43,of:000000000000000a_1,2024-08-05 14:16:43,9387673.0,9373742.0,946159361.0,929386704.0,0.0,0.0,0.0,0.0
of:000000000000000a_2_2024-08-05 14:16:43,of:000000000000000a_2,2024-08-05 14:16:43,1415836.0,2302165.0,134316488.0,258196106.0,0.0,0.0,0.0,0.0
of:000000000000000a_3_2024-08-05 14:16:43,of:000000000000000a_3,2024-08-05 14:16:43,7074222.0,7972297.0,671326760.0,812757067.0,0.0,0.0,0.0,0.0
of:000000000000000b_1_2024-08-05 14:16:43,of:000000000000000b_1,2024-08-05 14:16:43,3717084.0,3714950.0,391576294.0,392359100.0,0.0,0.0,0.0,0.0
of:000000000000000b_2_2024-08-05 14:16:43,of:000000000000000b_2,2024-08-05 14:16:43,1415381.0,2301660.0,134297098.0,258172012.0,0.0,0.0,0.0,0.0
of:000000000000000b_3_2024-08-05 14:16:43,of:000000000000000b_3,2024-08-05 14:16:43,1415893.0,2302217.0,134318938.0,258198206.0,0.0,0.0,0.0,0.0
of:000000000000000e_1_2024-08-05 14:16:43,of:000000000000000e_1,2024-08-05 14:16:43,7975776.0,7959940.0,814611405.0,795125877.0,0.0,0.0,0.0,0.0
of:000000000000000e_2_2024-08-05 14:16:43,of:000000000000000e_2,2024-08-05 14:16:43,7075852.0,7975776.0,671354017.0,815494789.0,0.0,0.0,0.0,0.0
of:000000000000000f_1_2024-08-05 14:16:43,of:000000000000000f_1,2024-08-05 14:16:43,9408369.0,9388347.0,975862203.0,949660107.0,0.0,0.0,0.0,0.0
of:000000000000000f_2_2024-08-05 14:16:43,of:000000000000000f_2,2024-08-05 14:16:43,7074039.0,7960100.0,671242094.0,795107964.0,0.0,0.0,0.0,0.0
of:000000000000000f_3_2024-08-05 14:16:43,of:000000000000000f_3,2024-08-05 14:16:43,1430627.0,2334989.0,154674655.0,305545547.0,0.0,0.0,0.0,0.0
of:0000000000000010_1_2024-08-05 14:16:43,of:0000000000000010_1,2024-08-05 14:16:43,10709651.0,10707748.0,1059313026.0,1060112788.0,0.0,0.0,0.0,0.0
of:0000000000000010_2_2024-08-05 14:16:43,of:0000000000000010_2,2024-08-05 14:16:43,9823660.0,10709652.0,936340928.0,1060196480.0,0.0,0.0,0.0,0.0
of:0000000000000011_1_2024-08-05 14:16:43,of:0000000000000011_1,2024-08-05 14:16:43,9373111.0,9371226.0,928389282.0,929186972.0,0.0,0.0,0.0,0.0
of:0000000000000011_2_2024-08-05 14:16:43,of:0000000000000011_2,2024-08-05 14:16:43,7072162.0,7958212.0,671146908.0,795008788.0,0.0,0.0,0.0,0.0
of:0000000000000011_3_2024-08-05 14:16:43,of:0000000000000011_3,2024-08-05 14:16:43,1415387.0,2301620.0,134296930.0,258171816.0,0.0,0.0,0.0,0.0
of:0000000000000014_1_2024-08-05 14:16:43,of:0000000000000014_1,2024-08-05 14:16:43,7973147.0,7958401.0,813223854.0,795111616.0,0.0,0.0,0.0,0.0
of:0000000000000014_2_2024-08-05 14:16:43,of:0000000000000014_2,2024-08-05 14:16:43,7074313.0,7973145.0,671339756.0,814107098.0,0.0,0.0,0.0,0.0
of:0000000000000015_1_2024-08-05 14:16:43,of:0000000000000015_1,2024-08-05 14:16:43,3718230.0,3716137.0,391652060.0,392436674.0,0.0,0.0,0.0,0.0
of:0000000000000015_2_2024-08-05 14:16:43,of:0000000000000015_2,2024-08-05 14:16:43,1416649.0,2302887.0,134380790.0,258253758.0,0.0,0.0,0.0,0.0
of:0000000000000015_3_2024-08-05 14:16:43,of:0000000000000015_3,2024-08-05 14:16:43,1415814.0,2302100.0,134312904.0,258188420.0,0.0,0.0,0.0,0.0
of:0000000000000012_1_2024-08-05 14:16:43,of:0000000000000012_1,2024-08-05 14:16:43,2314491.0,2299695.0,276192984.0,258077541.0,0.0,0.0,0.0,0.0
of:0000000000000012_2_2024-08-05 14:16:43,of:0000000000000012_2,2024-08-05 14:16:43,1415609.0,2314493.0,134305821.0,277076508.0,0.0,0.0,0.0,0.0
of:0000000000000013_1_2024-08-05 14:16:43,of:0000000000000013_1,2024-08-05 14:16:43,9379137.0,9389045.0,928805376.0,947153976.0,0.0,0.0,0.0,0.0
of:0000000000000013_2_2024-08-05 14:16:43,of:0000000000000013_2,2024-08-05 14:16:43,7089943.0,7964199.0,689113184.0,795423860.0,0.0,0.0,0.0,0.0
of:0000000000000013_3_2024-08-05 14:16:43,of:0000000000000013_3,2024-08-05 14:16:43,1415425.0,2301559.0,134297602.0,258162562.0,0.0,0.0,0.0,0.0
of:0000000000000018_1_2024-08-05 14:16:43,of:0000000000000018_1,2024-08-05 14:16:43,3717577.0,3715438.0,391603634.0,392385112.0,0.0,0.0,0.0,0.0
of:0000000000000018_2_2024-08-05 14:16:43,of:0000000000000018_2,2024-08-05 14:16:43,1416119.0,2301875.0,134340470.0,258179670.0,0.0,0.0,0.0,0.0
of:0000000000000018_3_2024-08-05 14:16:43,of:0000000000000018_3,2024-08-05 14:16:43,1415671.0,2301449.0,134304602.0,258145398.0,0.0,0.0,0.0,0.0
of:0000000000000019_1_2024-08-05 14:16:43,of:0000000000000019_1,2024-08-05 14:16:43,3729759.0,3727604.0,409188468.0,409968126.0,0.0,0.0,0.0,0.0
of:0000000000000019_2_2024-08-05 14:16:43,of:0000000000000019_2,2024-08-05 14:16:43,1428023.0,2301952.0,151904887.0,258190360.0,0.0,0.0,0.0,0.0
of:0000000000000019_3_2024-08-05 14:16:43,of:0000000000000019_3,2024-08-05 14:16:43,1415958.0,2313579.0,134324361.0,275720562.0,0.0,0.0,0.0,0.0
of:0000000000000016_1_2024-08-05 14:16:43,of:0000000000000016_1,2024-08-05 14:16:43,3717858.0,3715762.0,391635344.0,392419440.0,0.0,0.0,0.0,0.0
of:0000000000000016_2_2024-08-05 14:16:43,of:0000000000000016_2,2024-08-05 14:16:43,1416330.0,2302570.0,134366244.0,258239660.0,0.0,0.0,0.0,0.0
of:0000000000000016_3_2024-08-05 14:16:43,of:0000000000000016_3,2024-08-05 14:16:43,1415756.0,2302045.0,134310076.0,258185802.0,0.0,0.0,0.0,0.0
of:0000000000000017_1_2024-08-05 14:16:43,of:0000000000000017_1,2024-08-05 14:16:43,3718280.0,3716186.0,391651360.0,392437724.0,0.0,0.0,0.0,0.0
of:0000000000000017_2_2024-08-05 14:16:43,of:0000000000000017_2,2024-08-05 14:16:43,1416606.0,2302848.0,134378536.0,258249964.0,0.0,0.0,0.0,0.0
of:0000000000000017_3_2024-08-05 14:16:43,of:0000000000000017_3,2024-08-05 14:16:43,1415902.0,2302187.0,134315928.0,258191374.0,0.0,0.0,0.0,0.0
of:000000000000001a_1_2024-08-05 14:16:43,of:000000000000001a_1,2024-08-05 14:16:43,3717012.0,3714902.0,391581416.0,392363272.0,0.0,0.0,0.0,0.0
of:000000000000001a_2_2024-08-05 14:16:43,of:000000000000001a_2,2024-08-05 14:16:43,1415737.0,2302008.0,134322886.0,258200012.0,0.0,0.0,0.0,0.0
of:000000000000001a_3_2024-08-05 14:16:43,of:000000000000001a_3,2024-08-05 14:16:43,1415486.0,2301800.0,134297112.0,258175400.0,0.0,0.0,0.0,0.0
of:000000000000001d_1_2024-08-05 14:16:43,of:000000000000001d_1,2024-08-05 14:16:43,3717304.0,3715163.0,391591916.0,392373226.0,0.0,0.0,0.0,0.0
of:000000000000001d_2_2024-08-05 14:16:43,of:000000000000001d_2,2024-08-05 14:16:43,1415740.0,2302043.0,134323096.0,258200334.0,0.0,0.0,0.0,0.0
of:000000000000001d_3_2024-08-05 14:16:43,of:000000000000001d_3,2024-08-05 14:16:43,1415747.0,2302057.0,134307010.0,258185522.0,0.0,0.0,0.0,0.0
of:000000000000001e_1_2024-08-05 14:16:43,of:000000000000001e_1,2024-08-05 14:16:43,3728791.0,3727580.0,409147010.0,411279078.0,0.0,0.0,0.0,0.0
of:000000000000001e_2_2024-08-05 14:16:43,of:000000000000001e_2,2024-08-05 14:16:43,1428162.0,2301710.0,153221500.0,258194158.0,0.0,0.0,0.0,0.0
of:000000000000001e_3_2024-08-05 14:16:43,of:000000000000001e_3,2024-08-05 14:16:43,1415741.0,2313878.0,134314388.0,275746862.0,0.0,0.0,0.0,0.0
of:000000000000001b_1_2024-08-05 14:16:43,of:000000000000001b_1,2024-08-05 14:16:43,3717016.0,3714906.0,391580716.0,392361592.0,0.0,0.0,0.0,0.0
of:000000000000001b_2_2024-08-05 14:16:43,of:000000000000001b_2,2024-08-05 14:16:43,1415686.0,2301952.0,134320268.0,258196904.0,0.0,0.0,0.0,0.0
of:000000000000001b_3_2024-08-05 14:16:43,of:000000000000001b_3,2024-08-05 14:16:43,1415542.0,2301855.0,134298204.0,258177122.0,0.0,0.0,0.0,0.0
of:000000000000001c_1_2024-08-05 14:16:43,of:000000000000001c_1,2024-08-05 14:16:43,3717014.0,3714896.0,391579876.0,392361088.0,0.0,0.0,0.0,0.0
of:000000000000001c_2_2024-08-05 14:16:43,of:000000000000001c_2,2024-08-05 14:16:43,1415556.0,2301829.0,134314360.0,258191458.0,0.0,0.0,0.0,0.0
of:000000000000001c_3_2024-08-05 14:16:43,of:000000000000001c_3,2024-08-05 14:16:43,1415658.0,2301979.0,134303300.0,258182330.0,0.0,0.0,0.0,0.0
of:000000000000001f_1_2024-08-05 14:16:43,of:000000000000001f_1,2024-08-05 14:16:43,3716200.0,3714533.0,391529352.0,392343042.0,0.0,0.0,0.0,0.0
of:000000000000001f_2_2024-08-05 14:16:43,of:000000000000001f_2,2024-08-05 14:16:43,1415638.0,2301481.0,134316936.0,258162702.0,0.0,0.0,0.0,0.0
of:000000000000001f_3_2024-08-05 14:16:43,of:000000000000001f_3,2024-08-05 14:16:43,1415224.0,2301102.0,134283336.0,258131692.0,0.0,0.0,0.0,0.0
of:0000000000000021_1_2024-08-05 14:16:43,of:0000000000000021_1,2024-08-05 14:16:43,3716634.0,3714945.0,391547496.0,392360822.0,0.0,0.0,0.0,0.0
of:0000000000000021_2_2024-08-05 14:16:43,of:0000000000000021_2,2024-08-05 14:16:43,1415611.0,2301481.0,134316082.0,258163346.0,0.0,0.0,0.0,0.0
of:0000000000000021_3_2024-08-05 14:16:43,of:0000000000000021_3,2024-08-05 14:16:43,1415654.0,2301530.0,134301396.0,258150228.0,0.0,0.0,0.0,0.0
of:0000000000000022_1_2024-08-05 14:16:43,of:0000000000000022_1,2024-08-05 14:16:43,3715956.0,3714298.0,391516780.0,392331772.0,0.0,0.0,0.0,0.0
of:0000000000000022_2_2024-08-05 14:16:43,of:0000000000000022_2,2024-08-05 14:16:43,1415524.0,2301361.0,134311308.0,258156570.0,0.0,0.0,0.0,0.0
of:0000000000000022_3_2024-08-05 14:16:43,of:0000000000000022_3,2024-08-05 14:16:43,1415095.0,2300976.0,134277134.0,258125392.0,0.0,0.0,0.0,0.0
of:0000000000000020_1_2024-08-05 14:16:43,of:0000000000000020_1,2024-08-05 14:16:43,3716052.0,3714380.0,391523108.0,392336140.0,0.0,0.0,0.0,0.0
of:0000000000000020_2_2024-08-05 14:16:43,of:0000000000000020_2,2024-08-05 14:16:43,1415311.0,2301170.0,134302922.0,258149556.0,0.0,0.0,0.0,0.0
of:0000000000000020_3_2024-08-05 14:16:43,of:0000000000000020_3,2024-08-05 14:16:43,1415393.0,2301269.0,134290098.0,258138790.0,0.0,0.0,0.0,0.0
of:0000000000000025_1_2024-08-05 14:16:43,of:0000000000000025_1,2024-08-05 14:16:43,3716135.0,3714172.0,391530778.0,392325220.0,0.0,0.0,0.0,0.0
of:0000000000000025_2_2024-08-05 14:16:43,of:0000000000000025_2,2024-08-05 14:16:43,1415603.0,2301719.0,134314178.0,258177990.0,0.0,0.0,0.0,0.0
of:0000000000000025_3_2024-08-05 14:16:43,of:0000000000000025_3,2024-08-05 14:16:43,1414893.0,2301032.0,134267922.0,258133484.0,0.0,0.0,0.0,0.0
of:0000000000000003_1_2024-08-05 14:16:43,of:0000000000000003_1,2024-08-05 14:16:43,40552720.0,40533306.0,3948906039.0,3920542841.0,0.0,0.0,0.0,0.0
of:0000000000000003_2_2024-08-05 14:16:43,of:0000000000000003_2,2024-08-05 14:16:43,33362270.0,33364041.0,3225336400.0,3226727116.0,0.0,0.0,0.0,0.0
of:0000000000000003_3_2024-08-05 14:16:43,of:0000000000000003_3,2024-08-05 14:16:43,27698225.0,27717581.0,2690468003.0,2717505871.0,0.0,0.0,0.0,0.0
of:0000000000000003_4_2024-08-05 14:16:43,of:0000000000000003_4,2024-08-05 14:16:43,3714533.0,3716200.0,392343042.0,391529352.0,0.0,0.0,0.0,0.0
of:0000000000000003_5_2024-08-05 14:16:43,of:0000000000000003_5,2024-08-05 14:16:43,3714379.0,3716051.0,392336042.0,391523010.0,0.0,0.0,0.0,0.0
of:0000000000000003_6_2024-08-05 14:16:43,of:0000000000000003_6,2024-08-05 14:16:43,3714945.0,3716634.0,392360822.0,391547496.0,0.0,0.0,0.0,0.0
of:0000000000000003_7_2024-08-05 14:16:43,of:0000000000000003_7,2024-08-05 14:16:43,3714298.0,3715956.0,392331772.0,391516780.0,0.0,0.0,0.0,0.0
of:0000000000000003_8_2024-08-05 14:16:43,of:0000000000000003_8,2024-08-05 14:16:43,3715150.0,3716821.0,392369152.0,391553446.0,0.0,0.0,0.0,0.0
of:0000000000000026_1_2024-08-05 14:16:43,of:0000000000000026_1,2024-08-05 14:16:43,3716236.0,3714295.0,391535384.0,392328314.0,0.0,0.0,0.0,0.0
of:0000000000000026_2_2024-08-05 14:16:43,of:0000000000000026_2,2024-08-05 14:16:43,1415326.0,2301433.0,134301564.0,258165418.0,0.0,0.0,0.0,0.0
of:0000000000000026_3_2024-08-05 14:16:43,of:0000000000000026_3,2024-08-05 14:16:43,1415294.0,2301418.0,134283840.0,258150312.0,0.0,0.0,0.0,0.0
of:0000000000000004_1_2024-08-05 14:16:43,of:0000000000000004_1,2024-08-05 14:16:43,33364051.0,33362280.0,3226728096.0,3225337380.0,0.0,0.0,0.0,0.0
of:0000000000000004_2_2024-08-05 14:16:43,of:0000000000000004_2,2024-08-05 14:16:43,17878107.0,17893508.0,1751855973.0,1772191712.0,0.0,0.0,0.0,0.0
of:0000000000000004_3_2024-08-05 14:16:43,of:0000000000000004_3,2024-08-05 14:16:43,3714656.0,3716617.0,392345688.0,391551890.0,0.0,0.0,0.0,0.0
of:0000000000000004_4_2024-08-05 14:16:43,of:0000000000000004_4,2024-08-05 14:16:43,3714172.0,3716135.0,392325220.0,391530778.0,0.0,0.0,0.0,0.0
of:0000000000000004_5_2024-08-05 14:16:43,of:0000000000000004_5,2024-08-05 14:16:43,3714296.0,3716237.0,392328412.0,391535482.0,0.0,0.0,0.0,0.0
of:0000000000000004_6_2024-08-05 14:16:43,of:0000000000000004_6,2024-08-05 14:16:43,3727461.0,3716658.0,411258220.0,391560907.0,0.0,0.0,0.0,0.0
of:0000000000000004_7_2024-08-05 14:16:43,of:0000000000000004_7,2024-08-05 14:16:43,7879553.0,7881451.0,791707294.0,790909646.0,0.0,0.0,0.0,0.0
of:0000000000000001_1_2024-08-05 14:16:43,of:0000000000000001_1,2024-08-05 14:16:43,30615816.0,30614807.0,2960399323.0,2960351831.0,0.0,0.0,0.0,0.0
of:0000000000000001_2_2024-08-05 14:16:43,of:0000000000000001_2,2024-08-05 14:16:43,16460070.0,16461826.0,1617403500.0,1617486260.0,0.0,0.0,0.0,0.0
of:0000000000000001_3_2024-08-05 14:16:43,of:0000000000000001_3,2024-08-05 14:16:43,3716137.0,3718230.0,392436674.0,391652060.0,0.0,0.0,0.0,0.0
of:0000000000000001_4_2024-08-05 14:16:43,of:0000000000000001_4,2024-08-05 14:16:43,3715764.0,3717860.0,392419636.0,391635540.0,0.0,0.0,0.0,0.0
of:0000000000000001_5_2024-08-05 14:16:43,of:0000000000000001_5,2024-08-05 14:16:43,3716186.0,3718280.0,392437724.0,391651360.0,0.0,0.0,0.0,0.0
of:0000000000000001_6_2024-08-05 14:16:43,of:0000000000000001_6,2024-08-05 14:16:43,3715443.0,3717580.0,392385686.0,391603928.0,0.0,0.0,0.0,0.0
of:0000000000000001_7_2024-08-05 14:16:43,of:0000000000000001_7,2024-08-05 14:16:43,3727617.0,3729770.0,409969456.0,409189516.0,0.0,0.0,0.0,0.0
of:0000000000000023_1_2024-08-05 14:16:43,of:0000000000000023_1,2024-08-05 14:16:43,3716822.0,3715151.0,391553544.0,392369250.0,0.0,0.0,0.0,0.0
of:0000000000000023_2_2024-08-05 14:16:43,of:0000000000000023_2,2024-08-05 14:16:43,1415893.0,2301751.0,134327338.0,258173846.0,0.0,0.0,0.0,0.0
of:0000000000000023_3_2024-08-05 14:16:43,of:0000000000000023_3,2024-08-05 14:16:43,1415580.0,2301459.0,134298652.0,258147190.0,0.0,0.0,0.0,0.0
of:0000000000000024_1_2024-08-05 14:16:43,of:0000000000000024_1,2024-08-05 14:16:43,3716616.0,3714655.0,391551792.0,392345590.0,0.0,0.0,0.0,0.0
of:0000000000000024_2_2024-08-05 14:16:43,of:0000000000000024_2,2024-08-05 14:16:43,1415793.0,2301903.0,134322186.0,258186222.0,0.0,0.0,0.0,0.0
of:0000000000000024_3_2024-08-05 14:16:43,of:0000000000000024_3,2024-08-05 14:16:43,1415182.0,2301328.0,134280060.0,258146252.0,0.0,0.0,0.0,0.0
of:0000000000000002_1_2024-08-05 14:16:43,of:0000000000000002_1,2024-08-05 14:16:43,30614816.0,30615825.0,2960352713.0,2960400205.0,0.0,0.0,0.0,0.0
of:0000000000000002_2_2024-08-05 14:16:43,of:0000000000000002_2,2024-08-05 14:16:43,40533329.0,40552743.0,3920545095.0,3948908293.0,0.0,0.0,0.0,0.0
of:0000000000000002_3_2024-08-05 14:16:43,of:0000000000000002_3,2024-08-05 14:16:43,13664268.0,13647942.0,1396201764.0,1369293506.0,0.0,0.0,0.0,0.0
of:0000000000000002_4_2024-08-05 14:16:43,of:0000000000000002_4,2024-08-05 14:16:43,3714902.0,3717012.0,392363272.0,391581416.0,0.0,0.0,0.0,0.0
of:0000000000000002_5_2024-08-05 14:16:43,of:0000000000000002_5,2024-08-05 14:16:43,3714908.0,3717018.0,392361788.0,391580912.0,0.0,0.0,0.0,0.0
